id,gid,x,y,dir_x,dir_y,radius,time
1,1,-502.9029685,373.0774572,0,0,0,0.5421
1,1,-502.6172805,373.0788508,0,0,0,0.556
1,1,-502.3199852,373.0798848,0,0,0,0.5699
1,1,-502.0180001,373.0807735,0,0,0,0.5838
1,1,-501.716015,373.0816622,0,0,0,0.5977
1,1,-501.4009168,373.0820439,0,0,0,0.6116
1,1,-501.0832184,373.0823251,0,0,0,0.6255
1,1,-500.7655201,373.0826062,0,0,0,0.6394
1,1,-500.4332936,373.0822241,0,0,0,0.6533
1,1,-500.1004116,373.0818121,0,0,0,0.6672
1,1,-499.7663696,373.0813387,0,0,0,0.6811
1,1,-499.4188288,373.0801505,0,0,0,0.695
1,1,-499.0712879,373.0789623,0,0,0,0.7089
1,1,-498.7208954,373.0775945,0,0,0,0.7228
1,1,-498.359198,373.0755145,0,0,0,0.7367
1,1,-497.9975006,373.0734346,0,0,0,0.7506
1,1,-497.6313707,373.0710384,0,0,0,0.7645
1,1,-497.255982,373.067982,0,0,0,0.7784
1,1,-496.8805932,373.0649255,0,0,0,0.7923
1,1,-496.4993014,373.0613829,0,0,0,0.8062
1,1,-496.1106782,373.0572367,0,0,0,0.8201
1,1,-495.7220551,373.0530904,0,0,0,0.834
1,1,-495.3261473,373.0482601,0,0,0,0.8479
1,1,-494.924707,373.0429102,0,0,0,0.8618
1,1,-494.5232666,373.0375603,0,0,0,0.8757
1,1,-494.1132386,373.031306,0,0,0,0.8896
1,1,-493.6993641,373.0246466,0,0,0,0.9035
1,1,-493.2854895,373.0179873,0,0,0,0.9174
1,1,-492.8618065,373.0101393,0,0,0,0.9313
1,1,-492.4358666,373.0020179,0,0,0,0.9452
1,1,-492.0099267,372.9938965,0,0,0,0.9591
1,1,-491.5730181,372.9842716,0,0,0,0.973
1,1,-491.1353502,372.9745427,0,0,0,0.9869
1,1,-490.6970253,372.9647124,0,0,0,1.0008
1,1,-490.2479419,372.9532227,0,0,0,1.0147
1,1,-489.7988585,372.941733,0,0,0,1.0286
1,1,-489.3477765,372.9298984,0,0,0,1.0425
1,1,-488.8875811,372.9164906,0,0,0,1.0564
1,1,-488.4273857,372.9030828,0,0,0,1.0703
1,1,-487.963909,372.88904,0,0,0,1.0842
1,1,-487.492854,372.8735303,0,0,0,1.0981
1,1,-487.021799,372.8580206,0,0,0,1.112
1,1,-486.5462324,372.841542,0,0,0,1.1259
1,1,-486.0645485,372.8237497,0,0,0,1.1398
1,1,-485.5828645,372.8059574,0,0,0,1.1537
1,1,-485.0954823,372.7868144,0,0,0,1.1676
1,1,-484.6033766,372.7665519,0,0,0,1.1815
1,1,-484.1112708,372.7462894,0,0,0,1.1954
1,1,-483.6123296,372.7242368,0,0,0,1.2093
1,1,-483.1100073,372.7012988,0,0,0,1.2232
1,1,-482.6076851,372.6783607,0,0,0,1.2371
1,1,-482.0973876,372.6531652,0,0,0,1.251
1,1,-481.5849875,372.6273745,0,0,0,1.2649
1,1,-481.0725874,372.6015838,0,0,0,1.2788
1,1,-480.5511202,372.5729609,0,0,0,1.2927
1,1,-480.0287962,372.5440704,0,0,0,1.3066
1,1,-479.5061188,372.5150616,0,0,0,1.3205
1,1,-478.97397,372.4828806,0,0,0,1.3344
1,1,-478.4418212,372.4506997,0,0,0,1.3483
1,1,-477.9081287,372.4179658,0,0,0,1.3622
1,1,-477.3662267,372.3822908,0,0,0,1.3761
1,1,-476.8243246,372.3466159,0,0,0,1.39
1,1,-476.2797124,372.3098929,0,0,0,1.4039
1,1,-475.7281509,372.2704825,0,0,0,1.4178
1,1,-475.1765895,372.2310721,0,0,0,1.4317
1,1,-474.6211538,372.1900732,0,0,0,1.4456
1,1,-474.0599759,372.1467201,0,0,0,1.4595
1,1,-473.4987981,372.103367,0,0,0,1.4734
1,1,-472.9325855,372.0578368,0,0,0,1.4873
1,1,-472.3618209,372.0103382,0,0,0,1.5012
1,1,-471.7910563,371.9628396,0,0,0,1.5151
1,1,-471.2140743,371.9125399,0,0,0,1.529
1,1,-470.6337073,371.8607152,0,0,0,1.5429
1,1,-470.0533403,371.8088904,0,0,0,1.5568
1,1,-469.4655735,371.7535945,0,0,0,1.5707
1,1,-468.8755937,371.6972605,0,0,0,1.5846
1,1,-468.2856139,371.6409265,0,0,0,1.5985
1,1,-467.6870386,371.5804033,0,0,0,1.6124
1,1,-467.0874236,371.5193733,0,0,0,1.6263
1,1,-466.487669,371.4582738,0,0,0,1.6402
1,1,-465.8783531,371.3924199,0,0,0,1.6541
1,1,-465.2690372,371.3265659,0,0,0,1.668
1,1,-464.6583862,371.2600342,0,0,0,1.6819
1,1,-464.0393031,371.1892222,0,0,0,1.6958
1,1,-463.42022,371.1184102,0,0,0,1.7097
1,1,-462.7985832,371.0462849,0,0,0,1.7236
1,1,-462.1696398,370.9704018,0,0,0,1.7375
1,1,-461.5406964,370.8945188,0,0,0,1.7514
1,1,-460.9079532,370.816665,0,0,0,1.7653
1,1,-460.2690443,370.7356132,0,0,0,1.7792
1,1,-459.6301354,370.6545614,0,0,0,1.7931
1,1,-458.9861588,370.570867,0,0,0,1.807
1,1,-458.3371868,370.4845677,0,0,0,1.8209
1,1,-457.6882148,370.3982684,0,0,0,1.8348
1,1,-457.0328667,370.3086389,0,0,0,1.8487
1,1,-456.3737075,370.2170191,0,0,0,1.8626
1,1,-455.7145484,370.1253993,0,0,0,1.8765
1,1,-455.0476692,370.0297686,0,0,0,1.8904
1,1,-454.378192,369.932788,0,0,0,1.9043
1,1,-453.7087147,369.8358075,0,0,0,1.9182
1,1,-453.0301499,369.7340911,0,0,0,1.9321
1,1,-452.3502332,369.6316702,0,0,0,1.946
1,1,-451.6703165,369.5292494,0,0,0,1.9599
1,1,-450.9798989,369.4213596,0,0,0,1.9738
1,1,-450.2894053,369.3134303,0,0,0,1.9877
1,1,-449.5976831,369.2048534,0,0,0,2.0016
1,1,-448.8965169,369.0912986,0,0,0,2.0155
1,1,-448.1953507,368.9777437,0,0,0,2.0294
1,1,-447.4916181,368.8628304,0,0,0,2.0433
1,1,-446.7796418,368.7435537,0,0,0,2.0572
1,1,-446.0676654,368.6242771,0,0,0,2.0711
1,1,-445.3517536,368.5028952,0,0,0,2.085
1,1,-444.6288366,368.377766,0,0,0,2.0989
1,1,-443.9059197,368.2526368,0,0,0,2.1128
1,1,-443.177673,368.124618,0,0,0,2.1267
1,1,-442.4436988,367.993494,0,0,0,2.1406
1,1,-441.7097246,367.86237,0,0,0,2.1545
1,1,-440.9690086,367.7275115,0,0,0,2.1684
1,1,-440.2238783,367.5902077,0,0,0,2.1823
1,1,-439.4787479,367.452904,0,0,0,2.1962
1,1,-438.7254514,367.3109641,0,0,0,2.2101
1,1,-437.9690824,367.16728,0,0,0,2.224
1,1,-437.2127135,367.0235959,0,0,0,2.2379
1,1,-436.4467286,366.8742974,0,0,0,2.2518
1,1,-435.6790324,366.7239997,0,0,0,2.2657
1,1,-434.9113362,366.5737021,0,0,0,2.2796
1,1,-434.1325858,366.4167176,0,0,0,2.2935
1,1,-433.353508,366.2595351,0,0,0,2.3074
1,1,-432.5733586,366.1016827,0,0,0,2.3213
1,1,-431.7828237,365.9373389,0,0,0,2.3352
1,1,-430.9922889,365.772995,0,0,0,2.3491
1,1,-430.1992752,365.6070406,0,0,0,2.363
1,1,-429.3972551,365.4352348,0,0,0,2.3769
1,1,-428.595235,365.263429,0,0,0,2.3908
1,1,-427.7893335,365.0889828,0,0,0,2.4047
1,1,-426.9758342,364.9093685,0,0,0,2.4186
1,1,-426.1623349,364.7297541,0,0,0,2.4325
1,1,-425.3435463,364.5463829,0,0,0,2.4464
1,1,-424.5185591,364.3586092,0,0,0,2.4603
1,1,-423.693572,364.1708356,0,0,0,2.4742
1,1,-422.8618882,363.9780975,0,0,0,2.4881
1,1,-422.0254093,363.7818048,0,0,0,2.502
1,1,-421.1889304,363.5855121,0,0,0,2.5159
1,1,-420.3443471,363.3829665,0,0,0,2.5298
1,1,-419.4963731,363.177805,0,0,0,2.5437
1,1,-418.6483991,362.9726435,0,0,0,2.5576
1,1,-417.7909369,362.7598186,0,0,0,2.5715
1,1,-416.9314945,362.5453945,0,0,0,2.5854
1,1,-416.0720521,362.3309703,0,0,0,2.5993
1,1,-415.2017432,362.1074083,0,0,0,2.6132
1,1,-414.330858,361.8833616,0,0,0,2.6271
1,1,-413.4591497,361.6585973,0,0,0,2.641
1,1,-412.5768221,361.4245764,0,0,0,2.6549
1,1,-411.6944946,361.1905554,0,0,0,2.6688
1,1,-410.8099417,360.9545349,0,0,0,2.6827
1,1,-409.9161573,360.71022,0,0,0,2.6966
1,1,-409.0223729,360.4659051,0,0,0,2.7105
1,1,-408.1249592,360.2182254,0,0,0,2.7244
1,1,-407.2197091,359.9632808,0,0,0,2.7383
1,1,-406.314459,359.7083361,0,0,0,2.7522
1,1,-405.404158,359.4486092,0,0,0,2.7661
1,1,-405.806477,359.5652737,0,0,0,2.78
1,1,-403.5706386,358.9169251,0,0,0,2.7939
1,1,-402.6474282,358.6448209,0,0,0,2.8078
1,1,-401.7191729,358.3678195,0,0,0,2.8217
1,1,-400.7909176,358.090818,0,0,0,2.8356
1,1,-399.854807,357.8060151,0,0,0,2.8495
1,1,-398.9150581,357.5175989,0,0,0,2.8634
1,1,-397.9753092,357.2291827,0,0,0,2.8773
1,1,-397.0262971,356.9313639,0,0,0,2.8912
1,1,-396.0750518,356.6312783,0,0,0,2.9051
1,1,-395.1238066,356.3311928,0,0,0,2.919
1,1,-394.1618872,356.0200698,0,0,0,2.9329
1,1,-393.1991403,355.7080913,0,0,0,2.9468
1,1,-392.2358146,355.3955025,0,0,0,2.9607
1,1,-391.2615744,355.0714055,0,0,0,2.9746
1,1,-390.2873342,354.7473086,0,0,0,2.9885
1,1,-389.3111154,354.4210885,0,0,0,3.0024
1,1,-388.3254152,354.084695,0,0,0,3.0163
1,1,-387.339715,353.7483015,0,0,0,3.0302
1,1,-386.3506409,353.4082284,0,0,0,3.0441
1,1,-385.3535021,353.05936,0,0,0,3.058
1,1,-384.3563634,352.7104916,0,0,0,3.0719
1,1,-383.3544668,352.3563284,0,0,0,3.0858
1,1,-382.3459256,351.9947705,0,0,0,3.0997
1,1,-381.3373844,351.6332127,0,0,0,3.1136
1,1,-380.3226948,351.2647152,0,0,0,3.1275
1,1,-379.3027584,350.8902959,0,0,0,3.1414
1,1,-378.2828221,350.5158766,0,0,0,3.1553
1,1,-377.2553769,350.1328053,0,0,0,3.1692
1,1,-376.2240957,349.7453139,0,0,0,3.1831
1,1,-375.1928145,349.3578225,0,0,0,3.197
1,1,-374.1526982,348.9599005,0,0,0,3.2109
